"Município";"De 0 a 4 anos";"De 5 a 9 anos";"De 10 a 14 anos";"De 15 a 19 anos";"De 20 a 24 anos";"De 25 a 29 anos";"De 30 a 34 anos";"De 35 a 39 anos";"De 40 a 44 anos";"De 45 a 49 anos";"De 50 a 54 anos";"De 55 a 59 anos";"De 60 a 64 anos";"De 65 a 69 anos";"De 70 a 74 anos";"De 75 a 79 anos";"De 80 anos ou mais";"Total"
"312300 Dores de Campos";576;627;710;795;767;747;737;704;736;765;673;527;427;317;217;152;150;9627
"312310 Dores de Guanhães";338;427;486;476;412;364;366;350;354;356;306;253;206;167;171;135;118;5285
"312320 Dores do Indaiá";709;870;1059;1097;928;876;923;961;1005;1047;943;806;714;600;528;402;437;13905
"312330 Dores do Turvo";216;308;385;396;338;290;301;308;308;320;302;254;217;183;142;96;115;4479
"312340 Doresópolis";99;107;108;117;109;107;111;124;111;97;100;87;70;50;30;23;30;1480
"312350 Douradoquara";114;121;120;141;150;136;130;144;149;144;117;107;106;80;55;39;30;1883
"312352 Durandé";580;650;756;736;677;648;591;512;477;459;414;325;238;173;153;111;124;7624
"312360 Elói Mendes";1829;1965;2167;2219;2124;2088;2040;1847;1733;1752;1642;1391;1113;833;612;436;441;26232
"312370 Engenheiro Caldas";761;865;1043;1005;895;806;776;705;680;658;574;479;397;310;247;199;222;10622
"312380 Engenheiro Navarro";536;561;658;690;613;571;555;499;471;459;423;340;266;215;163;123;108;7251
"312385 Entre Folhas";328;382;453;446;417;390;391;377;342;353;307;271;227;174;162;126;139;5285
"312390 Entre Rios de Minas";864;939;1122;1217;1177;1166;1166;1082;1080;1031;896;754;648;533;409;292;310;14686
"312400 Ervália";1206;1345;1495;1579;1638;1594;1483;1334;1212;1144;1062;918;711;528;429;343;397;18418
"312410 Esmeraldas";4878;5251;6110;6237;5480;4898;4889;4646;4383;4057;3539;2844;2115;1542;1190;803;779;63641
"312420 Espera Feliz";1602;1785;2057;2055;1972;2001;1896;1675;1569;1508;1428;1242;924;675;496;363;412;23660
"312430 Espinosa";2298;2470;2747;3048;3041;2844;2405;2017;1884;1800;1643;1399;1139;929;754;546;705;31669
"312440 Espírito Santo do Dourado";245;268;337;359;339;332;327;334;352;343;305;266;231;181;136;96;101;4552
"312450 Estiva";622;701;836;884;898;900;856;826;839;799;719;607;496;401;310;211;210;11115
"312460 Estrela Dalva";148;163;175;211;201;172;160;159;168;165;170;145;123;105;79;57;75;2476
"312470 Estrela do Indaiá";184;225;273;262;238;235;238;249;264;264;250;215;190;163;124;88;100;3562
"312480 Estrela do Sul";475;528;620;650;649;635;596;532;544;574;484;380;304;231;191;133;147;7673
"312490 Eugenópolis";664;700;772;812;873;894;852;775;733;736;702;607;506;384;284;232;332;10858
"312500 Ewbank da Câmara";266;283;335;364;338;300;282;279;283;275;228;176;138;103;80;54;59;3843
"312510 Extrema";2013;2119;2422;2613;2840;2925;2730;2333;2041;1867;1714;1466;1184;925;678;446;437;30753
"312520 Fama";120;145;162;166;170;150;148;160;182;191;177;172;129;105;78;55;79;2389
"312530 Faria Lemos";234;243;272;290;268;220;217;220;217;225;216;192;156;118;102;89;114;3393
"312540 Felício dos Santos";360;433;524;530;392;334;330;311;350;348;265;205;182;167;145;122;127;5125
"312560 Felisburgo";504;573;708;712;581;469;448;441;445;432;354;308;307;274;220;148;183;7107
"312570 Felixlândia";958;1064;1224;1266;1215;1109;1089;1040;986;984;906;776;616;454;357;273;282;14599
"312580 Fernandes Tourinho";190;223;269;304;253;220;207;209;207;222;197;163;125;111;97;83;85;3165
"312590 Ferros";667;777;921;900;758;710;727;744;744;771;646;537;457;374;373;310;341;10757
"312595 Fervedouro";846;915;1000;989;920;900;864;747;683;614;562;461;368;273;207;142;155;10646
"312600 Florestal";376;455;554;630;600;524;510;503;497;484;425;331;286;244;189;129;145;6882
"312610 Formiga";3454;3984;4736;5223;5425;5512;5312;4890;4938;5024;4532;3813;2971;2306;1803;1272;1442;66637
"312620 Formoso";757;761;796;893;848;752;677;559;496;490;427;334;258;190;148;114;110;8610
"312630 Fortaleza de Minas";275;302;342;343;347;341;312;284;288;290;285;235;186;148;112;67;71;4228
"312640 Fortuna de Minas";188;203;240;245;235;223;214;213;194;185;157;129;104;91;73;56;49;2799
"312650 Francisco Badaró";537;721;893;995;1068;981;786;650;612;594;546;488;407;347;288;211;288;10412
"312660 Francisco Dumont";411;425;474;481;427;400;389;352;301;283;255;219;185;123;98;84;105;5012
"312670 Francisco Sá";1892;2040;2348;2462;2321;2172;1966;1680;1617;1524;1283;1113;995;767;587;412;399;25578
"312675 Franciscópolis";435;512;589;556;493;425;408;366;338;313;294;284;218;176;136;111;135;5789
"312680 Frei Gaspar";495;533;561;549;493;451;422;368;361;362;296;245;199;175;155;132;165;5962
"312690 Frei Inocêncio";695;782;876;879;764;684;664;647;620;568;485;391;309;265;231;168;177;9205
"312695 Frei Lagonegro";256;308;339;321;302;285;276;242;206;169;153;146;114;89;86;59;59;3410
"312700 Fronteira";1255;1207;1214;1286;1377;1439;1367;1127;1003;899;780;664;538;393;273;177;172;15171
"312705 Fronteira dos Vales";337;387;435;440;349;334;331;296;284;279;245;227;217;193;156;111;108;4729
"312707 Fruta de Leite";556;597;641;596;487;441;379;297;272;268;273;273;242;183;163;116;109;5893
"312710 Frutal";3564;3693;4006;4475;4929;5002;4707;4193;3944;3835;3408;2776;2223;1698;1286;911;958;55608
"312720 Funilândia";292;330;362;346;318;306;306;275;271;264;244;187;148;128;101;76;69;4023
"312730 Galiléia";457;538;651;630;503;468;505;491;481;451;418;383;320;263;182;118;160;7019
"312733 Gameleiras";382;390;456;532;477;407;382;338;317;319;305;251;207;168;107;77;89;5204
"312735 Glaucilândia";210;232;273;266;244;238;227;220;204;187;158;144;129;111;87;56;61;3047
"312737 Goiabeira";236;240;249;271;251;229;229;218;214;205;199;171;139;102;78;65;69;3165
"312738 Goianá";217;247;281;287;271;236;254;250;265;305;263;230;196;143;118;94;124;3781
"312740 Gonçalves";242;273;358;341;307;287;306;319;329;335;294;239;220;179;131;74;76;4310
"312750 Gonzaga";451;514;633;639;537;469;409;354;354;351;322;286;223;170;135;97;115;6059
"312760 Gouveia";706;804;1003;1123;1110;1016;864;776;797;775;704;598;483;355;279;216;271;11880
"312770 Governador Valadares";18410;20104;22938;23631;23188;22962;22010;19562;18607;17735;15490;12887;10200;7862;6151;4533;4867;271137
"312780 Grão Mogol";1190;1332;1603;1674;1531;1333;1160;983;908;838;700;590;489;373;274;193;252;15423
"312790 Grupiara";90;89;94;96;101;108;99;102;109;106;95;78;58;56;50;31;34;1396
"312800 Guanhães";2051;2425;2998;3195;2940;2692;2588;2282;2101;1983;1753;1458;1146;920;726;519;628;32405
"312810 Guapé";865;979;1148;1185;1139;1086;1086;1042;1025;994;926;779;602;450;331;236;281;14154
"312820 Guaraciaba";563;668;801;789;849;859;757;688;678;681;689;593;473;393;335;258;317;10391
"312825 Guaraciama";356;356;408;433;426;408;392;336;326;317;277;228;186;146;110;72;66;4843
"312830 Guaranésia";1109;1202;1532;1685;1649;1607;1486;1377;1312;1290;1193;1008;803;589;460;334;414;19050
"312840 Guarani";523;561;648;738;739;695;605;583;630;648;589;475;382;312;255;197;274;8854
"312850 Guarará";239;276;318;340;308;299;304;262;261;283;248;214;176;134;104;80;108;3954
"312860 Guarda-Mor";487;509;578;597;565;519;496;511;513;475;389;296;236;185;140;94;72;6662
"312870 Guaxupé";2913;3201;3743;4148;4260;4193;3936;3656;3577;3590;3399;2880;2262;1690;1257;907;1088;50700
"312880 Guidoval";422;457;543;631;575;527;519;493;512;536;491;405;323;258;202;158;226;7278
"312890 Guimarânia";490;574;643;674;612;566;534;522;539;516;456;379;311;259;198;135;137;7545
"312900 Guiricema";470;527;628;662;649;656;635;591;603;640;623;541;451;343;274;214;251;8758
"312910 Gurinhatã";335;371;448;431;349;341;418;464;473;467;414;387;352;292;248;165;155;6110
"312920 Heliodora";409;428;487;517;484;468;469;442;440;445;414;377;306;225;156;109;132;6308
"312930 Iapu";684;756;929;982;859;797;760;730;754;713;589;514;436;353;284;211;247;10598
"312940 Ibertioga";339;343;405;459;406;362;382;391;383;363;308;250;219;190;135;92;77;5104
"312950 Ibiá";1571;1653;1871;1947;1997;2087;2033;1804;1658;1684;1589;1258;919;677;516;366;371;24001
"312960 Ibiaí";661;702;773;791;736;699;639;519;460;453;414;341;274;194;162;121;138;8077
"312965 Ibiracatu";463;524;651;655;570;489;422;338;359;350;309;249;216;190;152;116;140;6193
"312970 Ibiraci";987;958;1034;1137;1151;1118;1047;934;835;762;724;625;473;342;258;184;161;12730
"312980 Ibirité";12873;13435;15553;16056;15459;15141;14998;13454;11760;10136;8529;6611;4567;3034;2086;1343;1235;166270
"312990 Ibitiúra de Minas";177;224;272;274;266;259;253;252;254;238;225;209;176;125;105;66;79;3454
"313000 Ibituruna";195;236;264;246;233;207;212;218;192;179;173;152;129;106;81;52;60;2935
"313005 Icaraí de Minas";920;993;1120;1241;1211;1096;900;696;569;510;444;392;322;251;201;150;167;11183
"313010 Igarapé";2732;2936;3322;3357;3252;3214;3138;2891;2578;2337;2029;1621;1259;970;698;449;440;37223
"313020 Igaratinga";687;745;834;902;925;876;816;747;661;624;525;415;344;242;176;115;127;9761
"313030 Iguatama";423;454;528;651;714;674;598;567;586;626;596;501;395;298;220;149;144;8124
"313040 Ijaci";379;453;523;545;506;504;500;446;427;408;351;295;240;179;134;98;113;6101
"313050 Ilicínea";798;875;1032;1076;998;944;874;821;816;786;695;610;483;346;284;196;220;11854
"313055 Imbé de Minas";496;560;610;594;549;516;506;488;436;401;366;311;239;185;151;107;110;6625
"313060 Inconfidentes";369;415;542;571;545;553;569;577;552;536;483;397;324;247;166;114;142;7102
"313065 Indaiabira";509;588;751;779;656;575;508;453;439;435;395;346;294;240;188;135;148;7439
"313070 Indianópolis";472;502;563;589;577;553;530;499;447;423;350;266;221;167;126;83;71;6439
"313080 Ingaí";163;175;221;244;213;197;203;202;208;200;173;140;116;90;67;43;43;2698
"313090 Inhapim";1517;1770;2096;2101;1865;1787;1815;1758;1695;1686;1490;1286;1040;806;698;564;628;24602
"313100 Inhaúma";342;436;538;547;524;519;492;418;382;366;356;318;232;172;123;90;104;5959
"313110 Inimutaba";453;508;628;674;617;568;539;486;475;464;412;347;288;236;179;133;162;7169
"313115 Ipaba";1379;1485;1666;1710;1634;1471;1435;1264;1092;964;826;705;536;403;330;241;239;17380
"313120 Ipanema";1185;1328;1480;1512;1466;1441;1434;1341;1300;1218;1106;1008;866;667;534;417;512;18815
"313130 Ipatinga";16193;17052;19276;20957;22321;23054;21910;18902;17143;16268;15298;13227;9462;6270;4539;3193;3284;248349
"313140 Ipiaçu";246;278;308;331;338;330;329;290;293;300;254;214;194;172;135;96;83;4191
"313150 Ipuiúna";571;642;725;799;800;752;761;774;782;740;646;523;417;336;232;141;143;9784
"313160 Iraí de Minas";506;503;551;587;557;554;528;499;503;450;384;308;228;194;146;94;86;6678
"313170 Itabira";7277;7747;8866;9579;9879;10022;9832;8787;8171;7901;6932;5564;4149;3056;2322;1660;1950;113694
"313180 Itabirinha";782;813;921;899;896;942;950;830;697;657;598;527;434;349;280;222;234;11031
"313190 Itabirito";3125;3293;3711;3977;4236;4325;4141;3624;3259;3184;2896;2338;1774;1259;924;695;804;47565
"313200 Itacambira";323;390;486;527;495;455;423;339;306;292;258;223;194;171;121;83;64;5150
"313210 Itacarambi";1622;1694;2007;1992;1704;1416;1285;1121;1042;937;765;631;518;445;360;253;279;18071
"313220 Itaguara";736;818;968;1022;997;1010;1039;999;939;913;800;673;529;422;349;265;294;12773
"313230 Itaipé";1102;1227;1376;1281;1158;1041;936;795;654;537;472;415;329;281;229;167;186;12186
"313240 Itajubá";5686;6010;6997;7873;8283;8104;7417;6649;6401;6511;6081;4964;3844;2808;2164;1644;1930;93366
"313250 Itamarandiba";2684;2989;3383;3382;3161;2937;2614;2204;1922;1810;1540;1229;1009;828;610;436;479;33217
"313260 Itamarati de Minas";200;215;272;339;367;333;299;288;331;333;295;249;201;148;126;92;112;4200
"313270 Itambacuri";1795;1977;2250;2217;1999;1792;1627;1406;1324;1356;1215;967;793;694;645;521;646;23224
"313280 Itambé do Mato Dentro";136;144;171;198;174;152;149;146;155;166;158;132;104;92;73;60;59;2269
"313290 Itamogi";568;662;797;893;865;822;754;681;676;767;771;648;487;353;281;201;233;10459
"313300 Itamonte";931;990;1115;1207;1233;1237;1200;1076;1002;1022;927;775;606;421;309;239;273;14563
"313310 Itanhandu";952;998;1063;1210;1194;1189;1165;1083;1049;1065;956;764;615;470;338;249;280;14640
"313320 Itanhomi";851;887;1001;1055;986;884;801;821;838;810;691;602;532;441;347;256;306;12109
"313330 Itaobim";1566;1723;1992;1977;1779;1661;1577;1362;1289;1273;1111;946;820;712;580;425;519;21312
"313340 Itapagipe";732;782;926;1054;1245;1374;1277;1181;1121;1015;874;721;557;462;369;261;262;14213
"313350 Itapecerica";1176;1286;1504;1671;1660;1578;1548;1564;1579;1534;1427;1292;1122;912;713;552;650;21768
"313360 Itapeva";564;622;698;731;765;784;740;677;625;581;520;485;429;314;220;144;144;9043
"313370 Itatiaiuçu";715;760;922;963;865;818;833;795;717;650;570;494;417;326;229;147;127;10348
"313375 Itaú de Minas";890;1007;1166;1276;1303;1219;1113;1041;1124;1182;1085;870;681;518;400;278;271;15424
"313380 Itaúna";5143;5639;6656;7359;7581;7651;7403;6710;6480;6481;5838;4694;3566;2578;1858;1360;1453;88450
"313390 Itaverava";370;453;511;524;485;437;423;390;385;375;350;299;228;186;142;114;122;5794
"313400 Itinga";1132;1300;1513;1447;1270;1157;1039;923;827;752;680;619;560;467;393;297;369;14745
"313410 Itueta";337;415;494;500;440;399;438;428;410;419;380;339;285;233;179;125;142;5963
"313420 Ituiutaba";6007;6318;7210;8031;8340;8049;7865;7501;7314;6988;6160;5196;4369;3550;2890;2086;2393;100267
"313430 Itumirim";364;399;477;521;507;493;486;440;427;433;391;332;277;217;172;134;130;6200
"313440 Iturama";2273;2526;2957;3163;3272;3256;3070;2848;2665;2435;2034;1628;1262;929;692;508;528;36046
"313450 Itutinga";218;250;303;327;321;281;268;281;306;306;273;232;179;147;113;63;72;3940
"313460 Jaboticatubas";1135;1263;1521;1525;1383;1347;1337;1288;1251;1199;1085;964;803;647;532;371;416;18067
"313470 Jacinto";940;984;1027;1044;946;904;849;808;811;770;674;606;534;468;374;270;341;12350
"313480 Jacuí";464;524;608;599;576;589;573;520;498;502;498;476;387;280;213;156;188;7651
"313490 Jacutinga";1623;1698;1804;1934;2065;2086;1973;1809;1697;1605;1439;1169;912;649;509;383;474;23829
"313500 Jaguaraçu";194;222;245;263;259;253;234;206;199;200;204;178;130;95;68;52;63;3065
"313505 Jaíba";3322;3367;3654;3834;3667;3449;2904;2224;1965;1691;1395;1171;920;693;476;286;261;35279
"313507 Jampruca";409;436;502;507;437;375;347;330;316;310;291;235;190;154;136;107;134;5216
"313510 Janaúba";5171;5640;6463;6802;6584;6254;5725;4859;4374;3967;3377;2756;2157;1645;1247;829;1010;68860
"313520 Januária";5580;5843;6524;6745;6141;5544;4822;3991;3689;3716;3372;2832;2344;1871;1454;1085;1360;66913
"313530 Japaraíba";310;326;349;352;371;359;343;313;288;265;215;187;151;96;66;47;51;4089
"313535 Japonvar";573;669;848;929;818;695;599;513;493;457;435;392;323;253;200;134;146;8477
"313540 Jeceaba";290;333;421;427;404;409;400;395;403;403;371;306;237;184;148;120;109;5360
"313545 Jenipapo de Minas";541;670;762;811;785;696;548;447;402;369;313;246;219;178;141;104;117;7349
"313550 Jequeri";804;901;1069;1092;999;955;976;889;852;828;776;684;593;475;387;290;354;12924
"313560 Jequitaí";524;597;719;786;711;622;555;518;528;521;473;396;304;239;200;151;166;8010
"313570 Jequitibá";317;354;422;459;440;391;383;391;363;330;292;267;235;182;152;131;133;5242
"313580 Jequitinhonha";1968;2179;2356;2180;1901;1807;1738;1585;1513;1429;1290;1120;958;839;714;534;650;24761
"313590 Jesuânia";241;307;388;416;379;356;373;360;336;348;325;279;228;182;127;95;100;4840
"313600 Joaíma";1309;1421;1525;1463;1239;1066;994;942;913;840;731;644;598;512;416;318;335;15266
"313610 Joanésia";281;336;468;464;374;336;342;352;364;364;344;293;248;219;193;153;176;5307
"313620 João Monlevade";4559;5008;5893;6168;6185;6282;6080;5453;5369;5647;5118;4080;3227;2457;1799;1302;1470;76097
"313630 João Pinheiro";3369;3723;4335;4536;4216;3936;3653;3403;3247;2984;2495;1990;1577;1186;870;584;621;46725
"313640 Joaquim Felício";306;330;373;403;394;353;322;279;273;278;248;225;209;168;116;77;101;4455
"313650 Jordânia";721;864;988;1042;931;789;734;666;619;619;550;493;435;360;317;230;224;10582
"313652 José Gonçalves de Minas";397;402;486;524;501;444;395;309;251;206;174;162;121;85;61;45;43;4606
"313655 José Raydan";319;372;434;425;374;354;327;300;287;277;212;200;195;150;140;112;102;4580
"313657 Josenópolis";454;493;562;525;428;358;304;238;227;225;209;192;147;118;91;60;69;4700
"313665 Juatuba";1726;1862;2078;2150;2108;2124;1992;1774;1576;1448;1314;1078;821;591;437;286;248;23613
"313670 Juiz de Fora";29559;32237;37692;42564;45506;45616;43282;38321;37142;38508;36670;31098;24620;17913;13130;9704;12063;535625
"313680 Juramento";286;327;395;399;371;338;345;317;267;242;216;195;170;137;101;58;58;4222
"313690 Juruaia";626;670;807;908;928;866;776;674;638;613;549;470;381;271;211;143;142;9673
"313695 Juvenília";484;552;604;609;525;449;391;354;329;316;301;252;188;144;117;85;93;5793
"313700 Ladainha";1614;1795;1985;1803;1541;1356;1236;1016;900;861;752;671;561;451;372;271;306;17491
"313710 Lagamar";412;482;594;586;527;509;545;618;623;568;509;473;401;313;233;166;152;7711
"313720 Lagoa da Prata";3060;3379;3920;4183;4209;4174;4086;3771;3505;3339;2944;2309;1680;1243;919;644;688;48053
"313730 Lagoa dos Patos";316;351;421;445;395;357;337;288;249;221;185;168;160;120;91;71;82;4257
"313740 Lagoa Dourada";883;977;1068;1101;1057;1085;1101;921;814;807;728;579;455;357;277;194;198;12602
"313750 Lagoa Formosa";994;1160;1318;1431;1356;1247;1275;1358;1394;1291;1112;966;798;647;522;368;371;17608
"313753 Lagoa Grande";602;716;831;822;769;740;723;703;648;599;477;381;304;251;184;107;103;8960
"313760 Lagoa Santa";3567;3943;4650;4723;4652;4763;4722;4425;4142;3972;3510;2738;2010;1459;1085;776;880;56017
"313770 Lajinha";1436;1578;1745;1716;1729;1755;1614;1423;1309;1149;1052;966;738;562;445;336;405;19958
"313780 Lambari";1322;1421;1546;1627;1528;1507;1489;1379;1388;1414;1307;1106;920;729;556;408;473;20120
"313790 Lamim";230;252;291;269;251;246;255;257;236;224;210;189;153;135;116;80;93;3487
"313800 Laranjal";336;361;437;479;497;528;546;467;438;472;467;411;358;270;199;158;212;6636
"313810 Lassance";507;557;656;644;553;512;481;417;397;405;376;318;237;176;137;100;109;6582
"313820 Lavras";5587;6200;7235;8020;8422;8448;7982;6956;6704;6689;6239;5255;3992;2847;2140;1569;1874;96159
"313830 Leandro Ferreira";213;234;247;261;275;276;240;223;210;199;182;179;151;113;95;73;85;3256
"313835 Leme do Prado";336;433;493;497;500;448;392;321;305;284;228;186;136;103;96;69;71;4898
"313840 Leopoldina";3108;3430;3908;4175;4117;4002;3944;3767;3697;3596;3275;2866;2444;1910;1501;1136;1312;52188
"313850 Liberdade";298;329;415;413;366;343;392;410;409;393;358;305;274;222;177;131;123;5358
"313860 Lima Duarte";968;1101;1260;1326;1227;1141;1181;1172;1214;1262;1146;933;759;604;466;337;407;16504
"313862 Limeira do Oeste";430;490;573;630;645;642;593;517;506;512;453;333;238;187;157;113;117;7136
"313865 Lontra";623;689;808;866;786;745;652;537;492;475;432;400;332;279;214;166;172;8668
"313867 Luisburgo";479;532;586;562;544;540;476;432;424;404;352;270;215;168;139;104;103;6330
"313868 Luislândia";543;612;697;680;598;545;478;415;387;342;292;248;210;168;141;107;97;6560
"313870 Luminárias";360;395;457;463;406;409;402;400;399;398;351;294;251;200;143;93;84;5505
"313880 Luz";1029;1175;1354;1481;1495;1392;1337;1304;1307;1290;1152;972;809;638;475;331;360;17901
"313890 Machacalis";518;583;631;608;543;535;516;484;458;427;371;321;278;259;218;156;200;7106
"313900 Machado";2798;2978;3344;3516;3458;3353;3139;2836;2713;2654;2406;2034;1567;1129;826;571;704;40026
"313910 Madre de Deus de Minas";314;311;378;422;381;365;380;346;364;395;350;265;216;171;133;111;116;5018
"313920 Malacacheta";1330;1568;1922;1921;1641;1384;1275;1214;1123;1092;977;894;762;594;485;355;476;19013
"313925 Mamonas";349;405;486;537;497;475;468;448;441;460;428;346;310;270;227;151;163;6461
"313930 Manga";1613;1906;2218;2075;1696;1467;1330;1210;1146;1077;936;780;651;532;423;311;400;19771
"313940 Manhuaçu";6562;6882;7298;7320;7243;7261;6926;6056;5547;5141;4440;3658;2821;1981;1512;1154;1342;83144
"313950 Manhumirim";1564;1709;1931;1923;1790;1728;1710;1560;1459;1417;1269;1084;839;621;529;395;461;21989
"313960 Mantena";1809;2005;2262;2218;2160;2179;2148;2023;1930;1806;1623;1437;1144;886;733;570;684;27617
"313980 Mar de Espanha";725;762;924;1030;1020;977;900;822;854;868;791;649;531;417;344;245;301;12160
"313970 Maravilhas";544;571;614;685;672;602;575;576;542;510;420;329;267;192;139;103;110;7451
"313990 Maria da Fé";923;1042;1239;1324;1224;1091;1017;1012;1032;1000;900;747;582;446;315;229;266;14389
"314000 Mariana";3844;4091;4796;5299;5414;5393;5013;4210;3759;3574;3104;2452;1865;1309;945;664;746;56478
"314010 Marilac";304;368;434;419;373;322;289;268;262;236;206;182;154;133;102;94;109;4255
"314015 Mário Campos";1057;1142;1279;1331;1250;1180;1158;1053;992;895;733;586;420;300;214;150;149;13889
"314020 Maripá de Minas";178;178;208;239;215;209;203;202;209;206;180;154;138;106;89;75;81;2870
"314030 Marliéria";262;302;346;339;293;300;314;274;270;280;252;200;174;141;120;92;116;4075
"314040 Marmelópolis";166;184;240;273;240;224;206;204;219;232;198;159;129;103;84;53;48;2962
"314050 Martinho Campos";788;920;1063;1103;1053;996;970;946;948;899;792;665;549;405;333;257;281;12968
"314053 Martins Soares";579;637;669;698;671;643;602;521;487;447;389;348;278;195;145;121;130;7560
"314055 Mata Verde";578;674;814;806;720;668;611;550;512;448;370;331;296;266;191;146;168;8149
"314060 Materlândia";332;355;435;469;384;345;313;281;285;275;237;190;168;156;157;116;130;4628
"314070 Mateus Leme";2012;2249;2517;2514;2439;2466;2362;2093;1919;1870;1661;1384;1158;858;623;425;441;28991
"317150 Mathias Lobato";290;313;336;352;298;262;228;190;182;191;193;157;127;91;63;45;61;3379
"314080 Matias Barbosa";781;902;1073;1148;1106;1094;1055;963;985;1000;927;802;635;456;369;265;301;13862
"314085 Matias Cardoso";1028;1079;1140;1131;1029;896;755;590;508;495;445;363;296;222;158;122;137;10394
"314090 Matipó";1517;1632;1817;1730;1610;1450;1379;1258;1121;1060;936;739;571;432;341;261;326;18180
"314100 Mato Verde";781;874;1022;1189;1151;1050;995;936;890;838;712;601;511;411;324;227;300;12812
"314110 Matozinhos";2356;2543;2960;3199;3169;3188;3148;2730;2514;2386;1983;1527;1174;851;662;460;471;35321
"314120 Matutina";181;228;280;284;259;238;253;271;270;287;270;237;213;168;151;107;114;3811
"314130 Medeiros";233;254;303;312;283;264;269;279;272;266;220;182;148;102;82;57;49;3575
"314140 Medina";1610;1794;2004;1966;1734;1560;1514;1403;1315;1234;1070;952;849;705;612;444;510;21276
"314150 Mendes Pimentel";372;449;546;528;466;464;491;488;473;432;374;340;304;238;185;135;162;6447
"314160 Mercês";588;708;843;879;832;772;749;748;751;717;674;578;487;425;337;241;271;10600
"314170 Mesquita";359;420;520;514;472;456;436;416;378;381;367;332;276;213;167;143;199;6049
"314180 Minas Novas";2359;2816;3463;3590;3429;2982;2378;1842;1638;1545;1358;1148;886;676;547;371;361;31389
"314190 Minduri";220;277;319;344;313;272;281;285;274;282;261;228;173;132;98;66;82;3907
"314200 Mirabela";963;1044;1237;1312;1202;1091;997;902;799;756;673;588;514;418;341;245;270;13352
"314210 Miradouro";663;735;857;896;861;841;848;793;734;686;633;537;415;322;258;196;236;10511
"314220 Miraí";950;966;1070;1224;1237;1116;1039;992;982;928;885;787;631;474;348;283;368;14280
"314225 Miravânia";363;442;499;465;412;378;332;278;266;243;229;198;155;139;110;83;99;4691
"314230 Moeda";296;340;397;368;322;323;352;340;321;341;309;266;220;172;151;128;162;4808
"314240 Moema";460;521;556;576;600;589;575;561;542;487;408;358;315;247;189;122;134;7240
"314250 Monjolos";159;186;208;212;186;165;176;178;161;149;125;118;96;84;69;44;45;2361
"314260 Monsenhor Paulo";546;610;673;705;692;687;652;607;559;547;551;461;349;261;188;137;172;8397
"314270 Montalvânia";1167;1333;1576;1558;1303;1135;1065;953;960;964;860;736;648;542;406;309;346;15861
"314280 Monte Alegre de Minas";1250;1294;1517;1644;1614;1552;1556;1475;1462;1395;1272;1086;909;695;566;438;516;20241
"314290 Monte Azul";1270;1457;1736;1948;1821;1693;1643;1500;1529;1517;1362;1150;1004;826;625;425;538;22044
"314300 Monte Belo";719;824;1017;1121;1108;1038;1008;986;967;949;851;720;572;458;368;267;297;13270
"314310 Monte Carmelo";2968;3266;3787;3988;3922;3834;3900;3729;3580;3403;2910;2300;1803;1286;958;638;615;46887
"314315 Monte Formoso";462;526;563;480;373;342;318;280;266;227;194;175;159;142;108;73;92;4780
"314320 Monte Santo de Minas";1210;1393;1645;1733;1700;1652;1612;1484;1497;1485;1405;1265;1019;796;640;478;587;21601
"314340 Monte Sião";1370;1491;1597;1738;1851;2003;1941;1734;1685;1580;1371;1123;850;602;464;334;366;22100
"314330 Montes Claros";26628;28285;31690;34406;36604;36741;33847;29003;25554;22929;19622;15775;12179;8983;6529;4390;4693;377858
"314345 Montezuma";625;693;808;802;714;655;584;500;452;397;368;307;249;204;160;113;119;7750
"314350 Morada Nova de Minas";558;589;697;709;659;626;590;629;672;662;541;431;339;275;233;165;137;8512
"314360 Morro da Garça";167;212;235;234;220;225;205;164;166;174;158;125;104;96;71;44;52;2652
"314370 Morro do Pilar";192;238;288;309;264;242;239;217;217;229;206;176;148;124;116;87;105;3397
"314380 Munhoz";400;452;531;545;507;509;495;453;439;438;405;325;284;208;127;84;91;6293
"314390 Muriaé";6267;6826;7762;8312;8866;9066;8689;7535;7215;7138;6555;5597;4388;3211;2462;1865;2272;104026
"314400 Mutum";1905;2032;2258;2213;2111;2186;2148;1969;1845;1710;1516;1346;1127;881;724;527;614;27112
"314410 Muzambinho";1254;1300;1491;1632;1663;1645;1595;1487;1416;1471;1421;1181;956;717;564;445;513;20751
"314420 Nacip Raydan";231;261;309;312;252;216;217;213;208;191;158;138;125;120;103;79;81;3214
"314430 Nanuque";2858;3148;3497;3487;3377;3442;3352;2915;2727;2557;2267;1915;1589;1391;1130;791;950;41393
"314435 Naque";527;518;597;667;619;543;500;435;385;394;341;291;233;176;137;100;118;6581
"314437 Natalândia";247;272;312;317;294;271;254;234;233;218;172;139;115;93;73;46;43;3333
"314440 Natércia";243;273;325;319;333;347;337;329;346;370;345;303;257;189;151;119;155;4741
"314450 Nazareno";506;586;714;711;617;607;625;612;636;576;499;418;335;266;207;152;150;8217
"314460 Nepomuceno";1686;1861;2145;2221;2154;2130;2097;1854;1686;1671;1639;1484;1179;854;635;479;560;26335
"314465 Ninheira";662;845;1000;1027;897;818;739;643;598;570;492;449;381;314;242;175;212;10064
"314467 Nova Belém";281;299;347;320;276;254;281;288;262;241;219;180;142;106;74;48;43;3661
